x,t,tf,ts
0.2771875,0.913,0.99977213,0.9998509
0.30004063,0.089,2.0028856,1.1512413
0.50793123,0.652,1.0145832,1.0069982
0.7584281,0.798,1.1231219,1.0687727
0.8909375,0.864,1.2070099,1.1294714
0.24223438,0.84,1.0000405,1.0000324
0.11848438,0.239,0.99974275,0.99989736
0.20482187,0.989,0.9999991,0.999821
0.41983438,0.438,1.0526215,1.020849
0.58014375,0.315,2.1067457,1.6665013
0.77764064,0.031,3.8880281,3.2162273
0.12993437,0.109,0.9999598,0.9997783
0.24849688,0.362,0.99972403,1.0000672
0.1311,0.785,1.0001116,1.0001023
0.73396873,0.592,1.4647567,1.2836725
0.88908124,0.993,1.1000323,1.0726861
0.19619375,0.545,1.000239,1.0001829
0.24573438,0.428,0.99977946,1.0000757
0.87085,0.662,1.5932803,1.3927271
0.008615625,0.288,0.9999637,0.9998227
0.74534374,0.597,1.4790124,1.2949152
0.5865719,0.296,2.2419505,1.7656034
0.07924688,0.939,0.99996436,1.0000622
0.3324,0.274,1.0731007,1.0190798
0.49997187,0.556,1.0541573,1.0248928
0.11794063,0.406,0.99993026,1.0002077
0.3367875,0.652,1.0004778,1.0001115
0.7288875,0.286,2.7415,2.2735016
0.7637563,0.13,3.5078785,2.9710515
0.18785626,0.635,1.0002633,1.0002016
0.22665624,0.683,1.0003413,1.0002252
0.93972814,0.399,2.7257638,2.3631566
0.13634375,0.132,0.9999763,0.99981445
0.8704125,0.934,1.1115823,1.0725926
0.63070625,0.642,1.1399559,1.0738741
0.6430594,0.616,1.2023659,1.1096884
0.138575,0.168,0.999904,0.999784
0.148925,0.819,1.000083,1.000049
0.14544688,0.403,0.9999342,1.0001415
0.75114065,0.548,1.6492901,1.4141809
0.9267656,0.6,1.9260284,1.6586512
0.17511563,0.855,1.0000837,0.9999664
0.20293437,0.061,0.99763286,0.99819213
0.6870281,0.35,2.300744,1.8812273
0.77036875,0.864,1.0776021,1.0428177
0.4076031,0.953,1.0001054,1.0002638
0.10527813,0.11,0.99970603,0.999656
0.3325375,0.761,1.0004245,1.0000997
0.62254685,0.049,3.7468138,2.856787
0.3104469,0.208,1.1287354,1.0262777
0.141275,0.072,1.0002252,0.9998441
0.21815312,0.529,1.0002985,1.0002128
0.5064281,0.359,1.5488842,1.2786138
0.6787594,0.998,1.005645,1.0035208
0.32983124,0.718,1.0005227,1.0001324
0.8787906,0.605,1.7908871,1.543115
0.4228531,0.03,3.7216368,2.1203847
0.2748781,0.55,1.0003614,1.0002924
0.6032906,0.753,1.0263106,1.0135384
0.19110624,0.874,1.0000877,0.99993557
0.025815625,0.7,1.000145,1.0001419
0.39427188,0.298,1.2668235,1.1005448
0.9506906,0.578,2.061649,1.7747648
0.85235935,0.486,2.16601,1.8387052
0.9144281,0.336,2.923706,2.542824
0.35491562,0.363,1.0243288,1.0076029
0.39471874,0.126,2.6077769,1.6205306
0.41937187,0.803,1.0003562,1.0003064
0.12737188,0.262,0.99976194,0.9999119
0.17499375,0.794,1.0001621,1.0000417
0.5317562,0.856,1.0011343,1.0006685
0.9037,0.44,2.4819603,2.1271868
0.32114375,0.444,1.0003712,1.0001147
0.41625938,0.751,1.0004659,1.000241
0.7864,0.66,1.4073822,1.251507
0.057565626,0.638,1.0001837,1.0000771
0.6314531,0.743,1.047761,1.0246339
0.45904374,0.859,1.0002365,1.0002981
0.29098126,0.569,1.000454,1.0002736
0.08126563,0.143,0.9996798,0.9997635
0.0967125,0.113,0.9996548,0.9996683
0.77407813,0.196,3.2492704,2.761591
0.069309376,0.427,1.0000193,0.9999954
0.75555,0.962,1.0262002,1.0160447
0.48390624,0.607,1.0164961,1.0074812
0.580825,0.764,1.0144482,1.0075709
0.54683435,0.405,1.5183777,1.2768421
0.22060625,0.11,0.99956006,0.99875015
0.3871625,0.717,1.0004842,1.0001868
0.86855626,0.64,1.6533428,1.4369045
0.46550313,0.982,1.000076,1.0003618
0.9584625,0.333,3.0132642,2.6480017
0.24802813,0.315,0.9998299,1.0001607
0.25737187,0.81,1.0001038,1.0000658
0.8201531,0.852,1.1352217,1.0789074
0.49354374,0.397,1.3413435,1.1649013
0.423925,0.243,1.7544029,1.3227642
0.21219687,0.315,0.99943864,0.99984264
0.38572812,0.117,2.6450036,1.6030132
0.4574625,0.005,3.958044,2.3231463
0.19815625,0.8,1.0001813,1.0000465
0.42308125,0.808,1.0003392,1.0003078
0.24597813,0.175,1.0020388,0.998845
0.43211874,0.721,1.0006526,1.0003467
0.13761562,0.689,1.0001633,1.0001589
0.528725,0.297,1.9894726,1.5484536
0.4709625,0.81,1.0005261,1.0003853
0.8261375,0.782,1.2351223,1.1410725
0.36210626,0.676,1.000443,1.0001092
0.3318375,0.679,1.000546,1.0001326
0.3833531,0.342,1.1033025,1.0370904
0.9565469,0.39,2.7945542,2.4341617
0.56606877,0.041,3.7544239,2.7048757
0.56964374,0.416,1.5610945,1.309486
0.695825,0.822,1.0493605,1.0256011
0.54288435,0.356,1.7258401,1.3975849
0.016265625,0.043,0.99957204,0.99982464
0.2852,0.022,3.2807062,1.1716926
0.24965625,0.018,1.6952804,1.0113686
0.09605312,0.069,0.9996554,0.9996154
0.3738875,0.242,1.4035755,1.1396768
0.193125,0.161,1.0001065,0.9997728
0.59601563,0.18,2.9741528,2.3138254
0.38634062,0.367,1.0716021,1.0259311
0.63775,0.823,1.0199819,1.0101211
0.020403124,0.636,1.0001725,1.000118
0.14145938,0.922,0.9999449,1.0000204
0.7934625,0.955,1.0450499,1.0283191
0.5847719,0.339,1.9921601,1.5919901
0.23754688,0.484,1.0000951,1.0001944
0.8289781,0.311,2.8570724,2.439564
0.3354844,0.199,1.3529766,1.0961392
0.08255938,0.607,1.0001593,1.000086
0.4691969,0.923,1.0001123,1.0003122
0.37749687,0.24,1.441013,1.1552542
0.4123125,0.052,3.488361,2.0085022
0.74095625,0.719,1.2014937,1.1152923
0.9481844,0.24,3.3257818,2.956697
0.5917562,0.159,3.0900218,2.3908477
0.312675,0.628,1.0005498,1.0002052
0.43096876,0.784,1.0004008,1.0002724
0.5783844,0.058,3.6640344,2.707243
0.45545313,0.354,1.3413148,1.1538184
0.20194376,0.055,0.99745554,0.99810106
0.55846876,0.465,1.3464091,1.1816546
0.3698969,0.759,1.0004766,1.0001497
0.48839062,0.984,1.0001787,1.0002865
0.31369063,0.711,1.0004966,1.0001807
0.74000627,0.339,2.5123954,2.0848203
0.12835938,0.104,0.9999515,0.9997666
0.9300187,0.463,2.4507542,2.1070497
0.67572814,0.399,2.023306,1.6630551
0.17699687,0.526,1.0001643,1.000186
0.34180313,0.785,1.0003852,1.0000767
0.9053094,0.883,1.2009773,1.1281385
0.3654844,0.891,1.0001367,1.0000563
0.7301094,0.9,1.0337901,1.0178505
0.18003125,0.162,1.0000292,0.9999404
0.0133875,0.286,0.999981,0.99982125
0.055153124,0.43,1.0000165,0.9999377
0.39247814,0.759,1.0004591,1.000238
0.8725156,0.038,3.8879123,3.3493237
0.36533126,0.197,1.6373371,1.2095866
0.9365969,0.089,3.7673843,3.3537636
0.70729065,0.902,1.0237862,1.0122403
0.39778438,0.739,1.0004735,1.0002227
0.8869625,0.623,1.7515012,1.5140978
0.8622281,0.316,2.903916,2.5003982
0.6265563,0.476,1.5298849,1.3059939
0.31113437,0.893,0.9998754,0.9998542
0.036609374,0.95,0.99976885,0.99999267
0.76206875,0.622,1.4500889,1.2775904
0.5940625,0.394,1.7517426,1.4378918
0.11961562,0.843,1.0000653,1.0000995
0.06493125,0.362,1.0000118,0.9999703
0.19871876,0.623,1.0002854,1.000208
0.39305937,0.402,1.0454856,1.0168417
0.1097375,0.97,0.99994254,1.0000999
0.88367814,0.27,3.1265063,2.7251534
0.01708125,0.523,1.0000889,1.000007
0.44840625,0.296,1.5749259,1.2607158
0.624325,0.984,1.0017984,1.0011082
0.8533437,0.375,2.6356978,2.2478578
0.93738127,0.025,3.934845,3.4381309
0.41511562,0.998,1.0000459,1.0002759
0.9511375,0.189,3.492113,3.1239045
0.79959685,0.461,2.1258945,1.7900113
0.8066094,0.894,1.0855604,1.0496372
0.48636562,0.062,3.531381,2.3518684
0.85713124,0.503,2.1103907,1.79392
0.533475,0.434,1.3616772,1.1851081
0.14535938,0.675,1.0001777,1.000173
0.74658436,0.831,1.0819179,1.04447
0.148475,0.972,0.9998908,0.9999874
0.5863938,0.949,1.0012531,1.000663
0.9091156,0.958,1.1320722,1.092451
0.42000312,0.8,1.0003598,1.0003003
0.6900156,0.374,2.1910734,1.7971698
0.02290625,0.558,1.0001206,1.0000466
0.193675,0.654,1.0002753,1.000196
0.36207813,0.309,1.1018454,1.033368
0.87885624,0.586,1.8561969,1.594067
0.6669313,0.382,2.075262,1.6974847
0.19889376,0.473,1.0001364,1.0001035
0.30907187,0.161,1.3446593,1.0681001
0.16684376,0.385,0.99992776,0.9999931
0.6855219,0.714,1.1274598,1.0691843
0.44499376,0.247,1.8651131,1.3971908
0.81296563,0.023,3.9229684,3.2792263
0.45656562,0.515,1.0379757,1.0161589
0.31344688,0.054,2.8594823,1.3177332
0.0295375,0.133,1.0000556,0.99978596
0.7301,0.13,3.4701548,2.8975704
0.812525,0.19,3.3302212,2.8693886
0.86420935,0.372,2.6733193,2.2865832
0.0721875,0.934,0.99995565,1.0000513
0.8907,0.515,2.149869,1.8353035
0.807425,0.199,3.28729,2.8257415
0.0698375,0.542,1.0001061,1.0000302
0.70110625,0.069,3.7047343,3.006544
0.24375625,0.656,1.0004559,1.0002885
0.40346876,0.691,1.0005735,1.0001901
0.88005,0.555,1.970702,1.6854526
0.88848436,0.954,1.1147025,1.0785222
0.3237469,0.274,1.0478947,1.0113574
0.094721876,0.048,0.9996772,0.99959964
0.5375906,0.403,1.4902388,1.2577468
0.9262094,0.439,2.5376904,2.1844945
0.023984374,0.278,1.0000364,0.99982446
0.7655187,0.713,1.2527814,1.1485957
0.85138124,0.688,1.4785422,1.3076124
0.3495969,0.556,1.000329,1.00006
0.4950375,0.983,1.000236,1.0002729
0.84335,0.268,3.0659606,2.643873
0.9375875,0.24,3.3125477,2.9378662
0.10543125,0.945,0.99996924,1.0001
0.4013031,0.659,1.0006557,1.0002133
0.68798125,0.204,3.05548,2.5045412
0.45074064,0.983,1.000073,1.0003934
0.9070563,0.259,3.203892,2.813593
0.87030935,0.466,2.2940536,1.952124
0.3823625,0.27,1.3176831,1.1143212
0.2175,0.509,1.0002508,1.0001911
0.79756564,0.288,2.8912578,2.4529521
0.66828126,0.376,2.1092901,1.7235981
0.66765624,0.358,2.197106,1.7896787
0.012378125,0.004,0.9990715,0.9998761
0.79730314,0.258,3.0228896,2.5737703
0.52856565,0.308,1.9230322,1.5076644
0.16258438,0.246,0.99983144,0.99983287
0.6462125,0.588,1.2640975,1.14592
0.10384375,0.964,0.99995494,1.0000998
0.11489063,0.059,0.999889,0.9996618
0.6737125,0.931,1.0092231,1.0048407
0.6660219,0.173,3.1693468,2.570098
0.20327812,0.265,0.9995127,0.99983704
0.71704686,0.256,2.8604774,2.36697
0.2405875,0.005,1.3666157,1.0018413
0.9151125,0.685,1.6275852,1.4240848
0.6195812,0.167,3.1063032,2.4510384
0.23718125,0.894,0.99996835,0.999959
0.9093906,0.131,3.632432,3.2234247
0.5523469,0.765,1.007268,1.0039481
0.12025312,0.442,0.999973,1.0002245
0.3406625,0.661,1.0004773,1.0001049
0.8708938,0.157,3.5177069,3.0898745
0.9041844,0.068,3.811455,3.3499193
0.78244686,0.711,1.2869756,1.1715877
0.91095626,0.643,1.7449105,1.5128171
0.8498375,0.737,1.3600987,1.2253222
0.39374062,0.281,1.3344382,1.1260705
0.3295625,0.972,0.9997872,0.999825
0.09859063,0.755,1.0001701,1.0001243
0.4405594,0.243,1.8653939,1.3923224
0.0901125,0.396,0.99996936,1.0001109
0.32809374,0.092,2.393262,1.3161284
0.47496876,0.296,1.7231102,1.3531866
0.37283126,0.633,1.0004764,1.0000957
0.14604688,0.968,0.9998934,0.9999974
0.17576562,0.095,1.0002208,0.999452
0.53354377,0.17,2.859354,2.1191752
0.37669688,0.968,1.0000209,1.000101
0.24477813,0.266,0.9999424,1.000169
0.69969374,0.211,3.0449753,2.5086694
0.32520312,0.709,1.0005302,1.0001489
0.7746,0.2,3.2330532,2.7475426
0.59700936,0.628,1.1073253,1.0548362
0.72405314,0.164,3.3121462,2.7623718
0.9550375,0.1,3.7469244,3.3550172
0.43528125,0.009,3.9207146,2.212319
0.7499656,0.249,2.9679105,2.4884565
0.34621876,0.845,1.0001943,1.0000262
0.31599063,0.794,1.0002481,1.000062
0.6749469,0.319,2.4216824,1.9693571
0.5580031,0.729,1.0145419,1.0075455
0.1130625,0.415,0.99994475,1.0002036
0.7984,0.703,1.3335226,1.2032315
0.02240625,0.165,1.0001683,0.99982595
0.28635,0.544,1.0003817,1.0002697
0.2347,0.303,0.9997038,0.9999756
0.10398125,0.896,1.0000244,1.000104
0.29290313,0.904,0.9997962,0.9998267
0.071996875,0.18,0.9998248,0.9998547
0.7635125,0.632,1.4268775,1.2621075
0.47834063,0.007,3.9454753,2.4168787
0.8712281,0.336,2.8392527,2.4436443
0.37139687,0.025,3.7000384,1.8178692
0.50075,0.799,1.000998,1.0006818
0.65843123,0.839,1.0233729,1.0117445
0.5701187,0.628,1.0728348,1.0362338
0.021959376,0.039,0.9994341,0.99975795
0.0769375,0.882,1.0000337,1.000083
0.20745,0.75,1.000232,1.0001254
0.37741876,0.144,2.268326,1.4442818
0.30559063,0.011,3.7352645,1.3303208
0.3585125,0.138,2.1504116,1.3553425
0.70765936,0.252,2.858008,2.3567166
0.373825,0.424,1.0133526,1.004841
0.60796875,0.585,1.1889595,1.0995092
0.21105312,0.054,0.9998833,0.99814695
0.57765937,0.031,3.8197196,2.75835
0.8733406,0.76,1.3556502,1.2244043
0.15496562,0.224,0.9998604,0.9998195
0.62915623,0.778,1.0302484,1.0155152
0.33651564,0.311,1.0362335,1.0097046
0.47898126,0.169,2.663663,1.880335
0.14849375,0.306,0.99981636,0.999905
0.45099062,0.144,2.749137,1.8554577
0.7402313,0.219,3.0879412,2.5864737
0.7089594,0.802,1.0712397,1.0378319
0.4172969,0.342,1.2210703,1.0894991
0.008496875,0.783,0.9999988,1.0001289
0.8738781,0.529,2.052661,1.7506531
0.4993875,0.765,1.0015137,1.0009845
0.18725,0.682,1.0002604,1.0001738
0.1355,0.734,1.0001471,1.0001277
0.40169686,0.638,1.000753,1.0002841
0.15402187,0.947,0.9999191,0.9999624
0.47724688,0.482,1.0983325,1.0441668
0.81389374,0.83,1.1522565,1.0886707
0.9269625,0.188,3.4715853,3.0886352
0.85728437,0.738,1.3721426,1.2341834
0.79779065,0.049,3.8309395,3.2266512
0.6148437,0.838,1.0104649,1.0053941
0.22254063,0.158,0.99977833,0.9995472
0.62095624,0.068,3.6470273,2.8089695
0.57078123,0.388,1.6879922,1.3875529
0.56407815,0.351,1.8426759,1.481492
0.5614,0.491,1.2818352,1.1461595
0.12534375,0.595,1.0001248,1.0001994
0.9255781,0.941,1.1623412,1.1117631
0.49097812,0.615,1.0174174,1.0079992
0.43931875,0.544,1.0133752,1.0056664
0.27324063,0.429,0.9999628,1.0002387
0.64021873,0.499,1.492932,1.2856073
0.41569063,0.915,1.0001888,1.0003474
0.32180938,0.154,1.5421765,1.125904
0.71215,0.744,1.1269729,1.0697354
0.30820626,0.217,1.090348,1.0179644
0.5795719,0.311,2.1273074,1.6801275
0.87238437,0.524,2.0680258,1.7628946
0.7831875,0.962,1.0378494,1.023928
0.21713437,0.961,1.0000007,0.99985963
0.12260938,0.328,0.9998275,1.0001023
0.38967812,0.031,3.6651707,1.9252343
0.5136344,0.389,1.4505439,1.2280438
0.5171125,0.346,1.6606907,1.3459203
0.464375,0.563,1.0206227,1.0089324
0.3542,0.054,3.2505574,1.6241345
0.89808124,0.955,1.1231537,1.0850718
0.16649687,0.597,1.000206,1.0002236
0.49192187,0.16,2.7873964,1.9825473
0.85222185,0.566,1.8586562,1.5908242
0.55038124,0.629,1.0515871,1.0252402
0.5961594,0.497,1.365929,1.1994869
0.246625,0.508,1.0001867,1.0002451
0.38531876,0.476,1.0065348,1.0027102
0.5290469,0.97,1.0006441,1.0002955
0.37387812,0.328,1.101656,1.0351774
0.05613125,0.527,1.0000894,0.9999967
0.75315315,0.919,1.0376163,1.0208923
0.06583437,0.852,1.0000514,1.000084
0.046834376,0.722,1.0001618,1.0001184
0.12490313,0.816,1.0000857,1.0000973
0.005509375,0.005,0.9992245,1.0000062
0.11278125,0.417,0.9999478,1.0002036
0.0049125,0.596,1.0002234,1.0000677
0.319325,0.758,1.0003841,1.0001181
0.30869374,0.738,1.000412,1.0001603
0.0952,0.463,1.0000117,1.0001274
0.34660313,0.074,2.895494,1.5038729
0.8425,0.622,1.6457756,1.4274365
0.78479064,0.75,1.2219,1.1302472
0.2391875,0.18,1.0004821,0.9993538
0.6923594,0.046,3.7993236,3.03293
0.0579,0.899,0.99994737,1.0000468
0.22726876,0.285,0.99967223,0.99990946
0.38247812,0.481,1.0050375,1.0021392
0.46887812,0.486,1.0789292,1.0347846
0.09133125,0.654,1.0001786,1.000112
0.1376125,0.509,1.0000663,1.0002476
0.35081875,0.963,0.999924,0.99996513
0.81479686,0.442,2.2488875,1.8962373
0.71349376,0.43,2.004004,1.664286
0.08445625,0.185,0.9997538,0.99986255
0.7947094,0.132,3.531962,3.0271125
0.35092813,0.032,3.554776,1.6579789
0.360525,0.873,1.0001701,1.0000472
0.36360624,0.473,1.0021901,1.0009161
0.57934064,0.671,1.0495939,1.02492
0.0610125,0.151,0.999826,0.9997883
0.9459219,0.318,3.0476503,2.6770773
0.36911562,0.713,1.000476,1.0001414
0.67594063,0.538,1.4715246,1.278793
0.6822125,0.508,1.5895994,1.3580798
0.824875,0.798,1.208667,1.1242019
0.92333126,0.38,2.7673087,2.3967218
0.9131594,0.239,3.2843115,2.8964
0.10354062,0.606,1.0001343,1.0001383
0.35428125,0.805,1.0003684,1.0000771
0.11743125,0.026,1.0002012,0.99963343
0.57579064,0.042,3.754919,2.7339792
0.5803813,0.533,1.2311336,1.1204286
0.786975,0.383,2.4344022,2.0422006
0.46340936,0.036,3.7083535,2.31319
0.25292814,0.355,0.99978805,1.0001415
0.58773124,0.455,1.4762546,1.263459
0.14986563,0.603,1.0001712,1.0002253
0.25735,0.771,1.0002294,1.0001355
0.47304374,0.722,1.0013487,1.0009124
0.3353,0.831,1.00019,1.0000201
0.48550314,0.752,1.0012257,1.0008417
0.031434376,0.388,0.9999593,0.9998637
0.723975,0.35,2.413351,1.9931364
0.14145938,0.747,1.0001442,1.0001152
0.867875,0.26,3.139587,2.7289207
0.7483094,0.605,1.4636562,1.2849504
0.26562813,0.275,1.0004902,0.9999009
0.38484374,0.7,1.0004894,1.0001646
0.418625,0.273,1.5268127,1.2187907
0.77874374,0.505,1.8866153,1.5956371
0.90825,0.58,1.9510419,1.6753459
0.1946625,0.748,1.000231,1.0001109
0.36628437,0.31,1.1134233,1.0379626
0.10591563,0.828,1.0001014,1.0001146
0.5398156,0.847,1.0014951,1.0008905
0.56005,0.786,1.0063643,1.0035019
0.18755625,0.089,0.99985063,0.9989657
0.31425,0.059,2.7718387,1.3114746
0.8621406,0.196,3.3721554,2.9482696
0.14927188,0.527,1.0001068,1.0002435
0.8256781,0.718,1.354485,1.2194682
0.1674375,0.423,0.9999924,1.0000697
0.75650626,0.49,1.8814511,1.585711
0.89614064,0.045,3.8734174,3.3718245
0.00703125,0.3,0.99994254,0.99982065
0.6720531,0.86,1.0226119,1.0113027
0.84005314,0.362,2.6607978,2.2649724
0.8053687,0.977,1.0454234,1.0303856
0.84695625,0.319,2.860443,2.4519925
0.649025,0.653,1.1535872,1.0823799
0.7294781,0.993,1.0148872,1.0094689
0.4935156,0.634,1.013453,1.0062897
0.28887188,0.768,1.0002892,1.0001209
0.4667,0.362,1.3596697,1.1662195
0.2670125,0.531,1.0002801,1.0002788
0.9476563,0.776,1.4600928,1.3056244
0.5940281,0.944,1.0014632,1.0008073
0.86974376,0.77,1.3290129,1.2060617
0.7935406,0.99,1.0376966,1.0254498
0.28339374,0.413,0.99980867,1.0002728
0.5778281,0.536,1.2186741,1.1133224
0.6297,0.55,1.3134581,1.1733402
0.6513969,0.608,1.2339585,1.1286644
0.13784374,0.873,1.0000098,1.0000473
0.36544687,0.65,1.0004239,1.0000958
0.9163875,0.243,3.2745233,2.8885167
0.12939687,0.934,0.9999414,1.0000612
0.7729625,0.081,3.70422,3.1235886
0.329725,0.168,1.5133595,1.1304846
0.5820375,0.576,1.1540718,1.0787386
0.76120627,0.878,1.0618227,1.0337356
0.18195,0.054,0.9993608,0.99836427
0.8261312,0.089,3.7093503,3.1971319
0.94026875,0.045,3.8838274,3.4240067
0.27281561,0.478,1.0001272,1.0002257
0.6530188,0.688,1.114763,1.0609652
0.34380937,0.055,3.167004,1.5440196
0.1290125,0.215,0.9997672,0.9997903
0.033346877,0.287,1.000051,0.9998381
0.8577844,0.3,2.9613123,2.552523
0.32327187,0.824,1.0001624,1.0000129
0.6553938,0.895,1.0106151,1.005313
0.58138126,0.289,2.2629821,1.7757668
0.28347188,0.753,1.0003326,1.0001566
0.412625,0.272,1.4947169,1.2010605
0.3789,0.981,1.0000201,1.000119
0.01898125,0.155,1.0001779,0.9998364
0.27652186,0.334,0.9999443,1.0001729
0.737975,0.19,3.2168207,2.6971009
0.10740625,0.237,0.9997479,0.99994326
0.7278875,0.204,3.1344476,2.615101
0.4816125,0.405,1.2719508,1.127478
0.24051875,0.642,1.0004568,1.0002924
0.24374062,0.416,0.99972373,1.0000474
0.22093125,0.29,0.9995256,0.9998471
0.27125624,0.212,1.0050623,0.9990667
0.32362813,0.523,1.0000358,1.0000949
0.8089125,0.167,3.4148126,2.9422312
0.09301875,0.514,1.000061,1.0001094
0.90405,0.444,2.4665213,2.113472
0.35375,0.171,1.7477194,1.2272018
0.609725,0.218,2.7850566,2.191731
0.412825,0.405,1.0767202,1.0300376
0.93441564,0.573,2.0404809,1.7538475
0.0727,0.161,0.9997677,0.99981225
0.9259469,0.618,1.862467,1.6075084
0.5900969,0.257,2.487673,1.945515
0.6054625,0.98,1.0013286,1.0007646
0.094890624,0.187,0.9997188,0.99984825
0.7545625,0.812,1.1052705,1.0581626
0.8496781,0.274,3.052769,2.6350615
0.938875,0.544,2.15817,1.8536414
0.0853125,0.483,1.000041,1.0000755
0.6480625,0.472,1.6147825,1.3664418
0.8188594,0.326,2.7696123,2.3538387
0.03535,0.147,1.0000496,0.99978566
0.44926876,1.0,1.0000758,1.0003841
0.77733123,0.339,2.6114163,2.1906104
0.6224156,0.61,1.1738302,1.0921222
0.8760281,0.524,2.077451,1.7715199
0.40732187,0.801,1.0003903,1.0003057
0.9413656,0.092,3.761552,3.3539445
0.4239469,0.95,1.0001216,1.0003623
0.340775,0.141,1.9075367,1.2463044
0.27276564,0.605,1.0004826,1.0003331
0.20893125,0.716,1.0002642,1.0001647
0.19601876,0.202,0.99984044,0.9998641
0.38722813,0.408,1.0329871,1.012066
0.14404374,0.142,1.0000223,0.9998776
0.7365625,0.587,1.4858106,1.2982194
0.05685625,0.299,1.0000427,0.9999255
0.2934625,0.523,1.0002975,1.0002447
0.7065875,0.772,1.0926952,1.0499318
0.38800624,0.246,1.4809371,1.1776531
0.47015312,0.492,1.0742702,1.032756
0.94112813,0.057,3.8531413,3.4105844
0.5140219,0.82,1.0010911,1.0007045
0.39598438,0.997,1.0000337,1.0001963
0.02179375,0.781,1.0000176,1.0001342
0.17838125,0.747,1.0002149,1.0001018
0.0896375,0.553,1.0001028,1.0000952
0.04315625,0.265,1.0000837,0.99986243
0.62755,0.197,2.9548275,2.346878
0.115975,0.619,1.0001355,1.0001669
0.7086156,0.448,1.9094756,1.591743
0.3655719,0.562,1.0005642,1.0001279
0.80195314,0.552,1.7750578,1.5165704
0.41375,0.396,1.0911705,1.0358895
0.7171219,0.427,2.0289037,1.6846133
0.9144812,0.238,3.2895837,2.9023607
0.36829686,0.671,1.0004463,1.0001153
0.87257814,0.231,3.2574224,2.8457108
0.9062625,0.106,3.7041814,3.2790732
0.43279064,0.726,1.000633,1.0003374
0.6196375,0.724,1.0497973,1.0256022
0.051290624,0.86,0.99998325,1.0000706
0.040659375,0.543,1.0000963,1.0000099
0.16704063,0.658,1.0002269,1.0001906
0.23303124,0.956,0.99994063,0.9998876
0.4108125,0.702,1.0005832,1.0002185
0.26811874,0.881,0.99987674,0.9999241
0.36523438,0.159,1.9880862,1.3216828
0.0937375,0.218,0.9997659,0.9999323
0.09430312,0.923,0.99999815,1.0000952
0.6448344,0.477,1.5854627,1.346328
0.082625,0.604,1.0001551,1.0000831
0.38043126,0.968,1.0000288,1.000117
0.45245314,0.088,3.2497537,2.1022973
0.5958625,0.072,3.6012764,2.7248247
0.32899374,0.987,0.99977237,0.99981576
0.09950937,0.424,0.999972,1.0001553
0.9438813,0.563,2.0998178,1.805373
0.21375,0.188,1.0001435,0.9998146
0.0689125,0.824,1.0001004,1.0000983
0.72982186,0.065,3.7395132,3.0757444
0.17692812,0.754,1.0002065,1.0000925
0.2013875,0.782,1.0002006,1.0000758
0.36567187,0.119,2.4542618,1.4686459
0.15557188,0.023,1.0009494,0.999015
0.6388406,0.823,1.0203753,1.0103171
0.35464063,0.163,1.8348808,1.254163
0.8795844,0.678,1.5677378,1.3751112
0.8497375,0.688,1.4749798,1.3049165
0.23324062,0.968,0.999937,0.99987733
0.5230219,0.442,1.3015653,1.1506916
0.6411375,0.3,2.4146786,1.9386904
0.66858435,0.929,1.0085628,1.0044756
0.79502815,0.642,1.4734402,1.2976364
0.39136875,0.994,1.0000318,1.0001771
0.46475938,0.066,3.4643483,2.2405512
